AHR_HUMAN.H11MO.0.B	3.3775000000000004
AIRE_HUMAN.H11MO.0.C	5.64711
ALX1_HUMAN.H11MO.0.B	5.600009999999999
ALX3_HUMAN.H11MO.0.D	4.704079999999999
ALX4_HUMAN.H11MO.0.D	-0.47022
ANDR_HUMAN.H11MO.0.A	5.40531
ANDR_HUMAN.H11MO.1.A	4.59016
ANDR_HUMAN.H11MO.2.A	5.623315
AP2A_HUMAN.H11MO.0.A	4.2035599999999995
AP2B_HUMAN.H11MO.0.B	4.229699999999999
AP2C_HUMAN.H11MO.0.A	3.55351
AP2D_HUMAN.H11MO.0.D	3.1625199999999998
ARI3A_HUMAN.H11MO.0.D	5.746309999999999
ARI5B_HUMAN.H11MO.0.C	5.153625
ARNT2_HUMAN.H11MO.0.D	4.137815
ARNT_HUMAN.H11MO.0.B	3.084425
ARX_HUMAN.H11MO.0.D	3.58586
ASCL1_HUMAN.H11MO.0.A	3.95131
ASCL2_HUMAN.H11MO.0.D	4.15126
ATF1_HUMAN.H11MO.0.B	4.35877
ATF2_HUMAN.H11MO.0.B	4.5273
ATF2_HUMAN.H11MO.1.B	-1.4510399999999999
ATF2_HUMAN.H11MO.2.C	-0.035320000000000004
ATF3_HUMAN.H11MO.0.A	3.7810750000000004
ATF4_HUMAN.H11MO.0.A	2.69043
ATF6A_HUMAN.H11MO.0.B	3.07294
ATF7_HUMAN.H11MO.0.D	-3.41124
ATOH1_HUMAN.H11MO.0.B	4.103135
BACH1_HUMAN.H11MO.0.A	3.3833599999999997
BACH2_HUMAN.H11MO.0.A	4.3408549999999995
BARH1_HUMAN.H11MO.0.D	4.537215
BARH2_HUMAN.H11MO.0.D	4.48876
BARX1_HUMAN.H11MO.0.D	6.000005
BARX2_HUMAN.H11MO.0.D	5.65895
BATF3_HUMAN.H11MO.0.B	5.387359999999999
BATF_HUMAN.H11MO.0.A	5.16881
BATF_HUMAN.H11MO.1.A	5.087395
BC11A_HUMAN.H11MO.0.A	5.72026
BCL6B_HUMAN.H11MO.0.D	3.639105
BCL6_HUMAN.H11MO.0.A	5.35816
BHA15_HUMAN.H11MO.0.B	3.974375
BHE22_HUMAN.H11MO.0.D	0.645765
BHE23_HUMAN.H11MO.0.D	5.2767599999999995
BHE40_HUMAN.H11MO.0.A	3.5601650000000005
BHE41_HUMAN.H11MO.0.D	4.20561
BMAL1_HUMAN.H11MO.0.A	3.960135
BPTF_HUMAN.H11MO.0.D	5.8113399999999995
BRAC_HUMAN.H11MO.0.A	5.10091
BRAC_HUMAN.H11MO.1.B	5.503475
BRCA1_HUMAN.H11MO.0.D	5.37613
BSH_HUMAN.H11MO.0.D	5.70596
CDC5L_HUMAN.H11MO.0.D	5.31386
CDX1_HUMAN.H11MO.0.C	5.4783
CDX2_HUMAN.H11MO.0.A	5.6422799999999995
CEBPA_HUMAN.H11MO.0.A	4.886215
CEBPB_HUMAN.H11MO.0.A	4.31214
CEBPD_HUMAN.H11MO.0.C	5.262345
CEBPE_HUMAN.H11MO.0.A	5.429615
CEBPG_HUMAN.H11MO.0.B	3.951815
CEBPZ_HUMAN.H11MO.0.D	4.8097449999999995
CENPB_HUMAN.H11MO.0.D	-1.8460900000000002
CLOCK_HUMAN.H11MO.0.C	4.72441
COE1_HUMAN.H11MO.0.A	4.05181
COT1_HUMAN.H11MO.0.C	4.46536
COT1_HUMAN.H11MO.1.C	4.68411
COT2_HUMAN.H11MO.0.A	5.10141
COT2_HUMAN.H11MO.1.A	5.00681
CPEB1_HUMAN.H11MO.0.D	3.77611
CR3L1_HUMAN.H11MO.0.D	-8.41383
CR3L2_HUMAN.H11MO.0.D	1.44321
CREB1_HUMAN.H11MO.0.A	4.136895
CREB3_HUMAN.H11MO.0.D	1.728175
CREB5_HUMAN.H11MO.0.D	-0.6885749999999999
CREM_HUMAN.H11MO.0.C	4.25071
CRX_HUMAN.H11MO.0.B	5.345415
CTCFL_HUMAN.H11MO.0.A	1.36056
CTCF_HUMAN.H11MO.0.A	0.47931
CUX1_HUMAN.H11MO.0.C	4.8174600000000005
CUX2_HUMAN.H11MO.0.D	5.733105
CXXC1_HUMAN.H11MO.0.D	4.287835
DBP_HUMAN.H11MO.0.B	5.302015
DDIT3_HUMAN.H11MO.0.D	4.954185
DLX1_HUMAN.H11MO.0.D	6.10426
DLX2_HUMAN.H11MO.0.D	5.27898
DLX3_HUMAN.H11MO.0.C	5.339465000000001
DLX4_HUMAN.H11MO.0.D	5.06576
DLX5_HUMAN.H11MO.0.D	5.609204999999999
DLX6_HUMAN.H11MO.0.D	5.9585099999999995
DMBX1_HUMAN.H11MO.0.D	5.87336
DMRT1_HUMAN.H11MO.0.D	3.9943600000000004
DPRX_HUMAN.H11MO.0.D	3.2201649999999997
DRGX_HUMAN.H11MO.0.D	2.29134
DUX4_HUMAN.H11MO.0.A	2.850515
DUXA_HUMAN.H11MO.0.D	3.841325
E2F1_HUMAN.H11MO.0.A	3.0423099999999996
E2F2_HUMAN.H11MO.0.B	3.702885
E2F3_HUMAN.H11MO.0.A	4.837059999999999
E2F4_HUMAN.H11MO.0.A	2.82606
E2F4_HUMAN.H11MO.1.A	3.21476
E2F5_HUMAN.H11MO.0.B	3.7656799999999997
E2F6_HUMAN.H11MO.0.A	4.08261
E2F7_HUMAN.H11MO.0.B	4.2477599999999995
E2F8_HUMAN.H11MO.0.D	5.095409999999999
E4F1_HUMAN.H11MO.0.D	3.94815
EGR1_HUMAN.H11MO.0.A	3.70186
EGR2_HUMAN.H11MO.0.A	3.69461
EGR2_HUMAN.H11MO.1.A	3.33796
EGR3_HUMAN.H11MO.0.D	4.718505
EGR4_HUMAN.H11MO.0.D	3.94428
EHF_HUMAN.H11MO.0.B	3.5522099999999996
ELF1_HUMAN.H11MO.0.A	3.42736
ELF2_HUMAN.H11MO.0.C	3.7992099999999995
ELF3_HUMAN.H11MO.0.A	4.36626
ELF5_HUMAN.H11MO.0.A	4.14611
ELK1_HUMAN.H11MO.0.B	3.3296599999999996
ELK3_HUMAN.H11MO.0.D	4.7214100000000006
ELK4_HUMAN.H11MO.0.A	3.05632
EMX1_HUMAN.H11MO.0.D	4.976514999999999
EMX2_HUMAN.H11MO.0.D	5.0396350000000005
EOMES_HUMAN.H11MO.0.D	5.273105
EPAS1_HUMAN.H11MO.0.B	3.56328
ERG_HUMAN.H11MO.0.A	4.42146
ERR1_HUMAN.H11MO.0.A	4.0839099999999995
ERR2_HUMAN.H11MO.0.A	4.21353
ERR3_HUMAN.H11MO.0.B	5.1306650000000005
ESR1_HUMAN.H11MO.0.A	3.7488099999999998
ESR1_HUMAN.H11MO.1.A	4.59636
ESR2_HUMAN.H11MO.0.A	3.9938599999999997
ESR2_HUMAN.H11MO.1.A	4.48354
ESX1_HUMAN.H11MO.0.D	4.45406
ETS1_HUMAN.H11MO.0.A	3.9936099999999994
ETS2_HUMAN.H11MO.0.B	5.83606
ETV1_HUMAN.H11MO.0.A	3.4945950000000003
ETV2_HUMAN.H11MO.0.B	3.6358099999999998
ETV3_HUMAN.H11MO.0.D	5.150615
ETV4_HUMAN.H11MO.0.B	5.482570000000001
ETV5_HUMAN.H11MO.0.C	5.51096
ETV6_HUMAN.H11MO.0.D	5.704815
ETV7_HUMAN.H11MO.0.D	5.73905
EVI1_HUMAN.H11MO.0.B	4.25411
FEV_HUMAN.H11MO.0.B	4.966635
FEZF1_HUMAN.H11MO.0.C	5.896925
FIGLA_HUMAN.H11MO.0.D	5.077265
FLI1_HUMAN.H11MO.0.A	4.10846
FLI1_HUMAN.H11MO.1.A	4.502409999999999
FOSB_HUMAN.H11MO.0.A	5.0159400000000005
FOSL1_HUMAN.H11MO.0.A	3.3954649999999997
FOSL2_HUMAN.H11MO.0.A	3.36557
FOS_HUMAN.H11MO.0.A	4.56737
FOXA1_HUMAN.H11MO.0.A	4.910175
FOXA2_HUMAN.H11MO.0.A	4.7095199999999995
FOXA3_HUMAN.H11MO.0.B	5.16311
FOXB1_HUMAN.H11MO.0.D	3.1211599999999997
FOXC1_HUMAN.H11MO.0.C	5.01861
FOXC2_HUMAN.H11MO.0.D	5.555175
FOXD1_HUMAN.H11MO.0.D	5.5050099999999995
FOXD2_HUMAN.H11MO.0.D	2.27126
FOXD3_HUMAN.H11MO.0.D	5.85811
FOXF1_HUMAN.H11MO.0.D	5.84118
FOXF2_HUMAN.H11MO.0.D	5.63598
FOXG1_HUMAN.H11MO.0.D	5.5099599999999995
FOXH1_HUMAN.H11MO.0.A	5.007635
FOXI1_HUMAN.H11MO.0.B	3.262295
FOXJ2_HUMAN.H11MO.0.C	5.67365
FOXJ3_HUMAN.H11MO.0.A	3.5534649999999997
FOXJ3_HUMAN.H11MO.1.B	3.74452
FOXK1_HUMAN.H11MO.0.A	5.814215
FOXL1_HUMAN.H11MO.0.D	-2.78564
FOXM1_HUMAN.H11MO.0.A	5.70152
FOXO1_HUMAN.H11MO.0.A	5.66566
FOXO3_HUMAN.H11MO.0.B	5.13304
FOXO4_HUMAN.H11MO.0.C	5.80978
FOXO6_HUMAN.H11MO.0.D	3.76356
FOXP1_HUMAN.H11MO.0.A	5.75761
FOXP2_HUMAN.H11MO.0.C	5.408565
FOXP3_HUMAN.H11MO.0.D	5.7988800000000005
FOXQ1_HUMAN.H11MO.0.C	5.504205000000001
FUBP1_HUMAN.H11MO.0.D	5.55771
GABPA_HUMAN.H11MO.0.A	2.97301
GATA1_HUMAN.H11MO.0.A	4.68521
GATA1_HUMAN.H11MO.1.A	4.692175000000001
GATA2_HUMAN.H11MO.0.A	4.63011
GATA2_HUMAN.H11MO.1.A	5.32007
GATA3_HUMAN.H11MO.0.A	5.8339099999999995
GATA4_HUMAN.H11MO.0.A	5.025895
GATA5_HUMAN.H11MO.0.D	5.64986
GATA6_HUMAN.H11MO.0.A	4.66991
GBX1_HUMAN.H11MO.0.D	5.15621
GBX2_HUMAN.H11MO.0.D	5.562659999999999
GCM1_HUMAN.H11MO.0.D	4.86446
GCM2_HUMAN.H11MO.0.D	1.61665
GCR_HUMAN.H11MO.0.A	4.49651
GCR_HUMAN.H11MO.1.A	5.468014999999999
GFI1B_HUMAN.H11MO.0.A	5.477785
GFI1_HUMAN.H11MO.0.C	5.528930000000001
GLI1_HUMAN.H11MO.0.D	3.63706
GLI2_HUMAN.H11MO.0.D	-1.9032850000000001
GLI3_HUMAN.H11MO.0.B	4.676895
GLIS1_HUMAN.H11MO.0.D	2.8881099999999997
GLIS2_HUMAN.H11MO.0.D	-0.09224
GLIS3_HUMAN.H11MO.0.D	4.32683
GMEB2_HUMAN.H11MO.0.D	3.1828149999999997
GRHL1_HUMAN.H11MO.0.D	5.20881
GRHL2_HUMAN.H11MO.0.A	4.546609999999999
GSC2_HUMAN.H11MO.0.D	4.879335
GSC_HUMAN.H11MO.0.D	3.915575
GSX1_HUMAN.H11MO.0.D	5.9901599999999995
GSX2_HUMAN.H11MO.0.D	5.859310000000001
HAND1_HUMAN.H11MO.0.D	4.80861
HAND1_HUMAN.H11MO.1.D	5.425375
HBP1_HUMAN.H11MO.0.D	5.459665
HEN1_HUMAN.H11MO.0.C	1.8099599999999998
HES1_HUMAN.H11MO.0.D	4.156409999999999
HES5_HUMAN.H11MO.0.D	-4.41079
HES7_HUMAN.H11MO.0.D	-1.984375
HESX1_HUMAN.H11MO.0.D	4.574260000000001
HEY1_HUMAN.H11MO.0.D	2.227265
HEY2_HUMAN.H11MO.0.D	3.6139099999999997
HIC1_HUMAN.H11MO.0.C	4.583645000000001
HIC2_HUMAN.H11MO.0.D	4.22987
HIF1A_HUMAN.H11MO.0.C	4.2985500000000005
HINFP_HUMAN.H11MO.0.C	2.54251
HLF_HUMAN.H11MO.0.C	4.532259999999999
HLTF_HUMAN.H11MO.0.D	5.3142700000000005
HMBX1_HUMAN.H11MO.0.D	5.326785000000001
HME1_HUMAN.H11MO.0.D	4.36251
HME2_HUMAN.H11MO.0.D	5.005665
HMGA1_HUMAN.H11MO.0.D	5.746700000000001
HMGA2_HUMAN.H11MO.0.D	4.18141
HMX1_HUMAN.H11MO.0.D	5.4295599999999995
HMX2_HUMAN.H11MO.0.D	5.699925
HMX3_HUMAN.H11MO.0.D	4.983945
HNF1A_HUMAN.H11MO.0.C	5.28481
HNF1B_HUMAN.H11MO.0.A	4.5054099999999995
HNF1B_HUMAN.H11MO.1.A	4.822785
HNF4A_HUMAN.H11MO.0.A	4.28126
HNF4G_HUMAN.H11MO.0.B	4.62266
HNF6_HUMAN.H11MO.0.B	4.428395
HOMEZ_HUMAN.H11MO.0.D	3.10296
HSF1_HUMAN.H11MO.0.A	3.7850099999999998
HSF1_HUMAN.H11MO.1.A	5.56362
HSF2_HUMAN.H11MO.0.A	5.07656
HSF4_HUMAN.H11MO.0.D	0.48061000000000004
HSFY1_HUMAN.H11MO.0.D	2.8678150000000002
HTF4_HUMAN.H11MO.0.A	4.891395
HXA10_HUMAN.H11MO.0.C	5.5354149999999995
HXA11_HUMAN.H11MO.0.D	6.29676
HXA13_HUMAN.H11MO.0.C	5.494975
HXA1_HUMAN.H11MO.0.C	5.23413
HXA2_HUMAN.H11MO.0.D	5.431089999999999
HXA5_HUMAN.H11MO.0.D	5.62316
HXA7_HUMAN.H11MO.0.D	5.19341
HXA9_HUMAN.H11MO.0.B	5.419735
HXB13_HUMAN.H11MO.0.A	5.67822
HXB1_HUMAN.H11MO.0.D	4.85384
HXB2_HUMAN.H11MO.0.D	3.20911
HXB3_HUMAN.H11MO.0.D	5.90626
HXB4_HUMAN.H11MO.0.B	5.72718
HXB6_HUMAN.H11MO.0.D	5.58711
HXB7_HUMAN.H11MO.0.C	5.406445
HXB8_HUMAN.H11MO.0.C	5.424315
HXC10_HUMAN.H11MO.0.D	6.331160000000001
HXC11_HUMAN.H11MO.0.D	5.191084999999999
HXC12_HUMAN.H11MO.0.D	5.36941
HXC13_HUMAN.H11MO.0.D	5.407355
HXC6_HUMAN.H11MO.0.D	5.43871
HXC8_HUMAN.H11MO.0.D	5.569459999999999
HXC9_HUMAN.H11MO.0.C	5.67182
HXD10_HUMAN.H11MO.0.D	5.693815000000001
HXD11_HUMAN.H11MO.0.D	5.925039999999999
HXD12_HUMAN.H11MO.0.D	6.193670000000001
HXD13_HUMAN.H11MO.0.D	5.468895
HXD3_HUMAN.H11MO.0.D	5.533715000000001
HXD4_HUMAN.H11MO.0.D	5.524315
HXD8_HUMAN.H11MO.0.D	5.901059999999999
HXD9_HUMAN.H11MO.0.D	5.620185
ID4_HUMAN.H11MO.0.D	5.014175
IKZF1_HUMAN.H11MO.0.C	5.458805
INSM1_HUMAN.H11MO.0.C	3.763525
IRF1_HUMAN.H11MO.0.A	4.0016099999999994
IRF2_HUMAN.H11MO.0.A	3.06236
IRF3_HUMAN.H11MO.0.B	5.207559999999999
IRF4_HUMAN.H11MO.0.A	4.01941
IRF5_HUMAN.H11MO.0.D	5.24361
